County,SegID,SegCustomerOut,SegCustomerMinutes,Duration,Start,End,CustomerThres,PctHU,PctTime,TotalHU
Alameda,132,6648,9569640,120,2019-11-03T08:20:00Z,2019-11-03T10:19:59Z,3096,1.0737023673780537,0.0228310502283105,619166
Alameda,133,4249,6076320,120,2019-11-03T17:00:00Z,2019-11-03T18:59:59Z,3096,0.6862456917854016,0.0228310502283105,619166
Alameda,135,4083,1469700,60,2019-11-26T23:00:00Z,2019-11-26T23:59:59Z,3096,0.6594354341162144,0.01141552511415525,619166
Alameda,136,13825,4821780,60,2019-11-27T04:00:00Z,2019-11-27T04:59:59Z,3096,2.2328422426296015,0.01141552511415525,619166
Alameda,137,3577,1287600,60,2019-12-16T06:10:00Z,2019-12-16T07:09:59Z,3096,0.5777126004980894,0.01141552511415525,619166
Alameda,138,7658,8074990,110,2020-01-10T11:40:00Z,2020-01-10T13:29:59Z,3096,1.236825019461663,0.020928462709284626,619166
Alameda,140,5574,14173920,180,2020-01-18T04:50:00Z,2020-01-18T07:49:59Z,3096,0.9002432304099386,0.03424657534246575,619166
Alameda,142,8986,11415360,120,2020-01-29T16:10:00Z,2020-01-29T18:09:59Z,3096,1.4513070808151611,0.0228310502283105,619166
Alameda,143,4012,1440360,60,2020-01-31T19:40:00Z,2020-01-31T20:39:59Z,3096,0.6479683961974656,0.01141552511415525,619166
Alameda,144,55380,4274504860,1340,2020-02-09T19:40:00Z,2020-02-10T17:59:59Z,3096,8.94428957662404,0.2549467275494673,619166
Alameda,145,3326,2665890,90,2020-02-10T20:40:00Z,2020-02-10T22:09:59Z,3096,0.5371741988416677,0.017123287671232876,619166
Alameda,147,4414,1588920,60,2020-02-26T01:40:00Z,2020-02-26T02:39:59Z,3096,0.7128944418782686,0.01141552511415525,619166
Alameda,148,8237,4910960,80,2020-02-26T22:10:00Z,2020-02-26T23:29:59Z,3096,1.3303379061511775,0.015220700152207002,619166
Alameda,149,6225,7327680,120,2020-03-26T07:10:00Z,2020-03-26T09:09:59Z,3096,1.0053846625945222,0.0228310502283105,619166
Alameda,151,8498,76151700,300,2020-04-07T14:10:00Z,2020-04-07T19:09:59Z,3096,1.3724913835708032,0.05707762557077625,619166
Alameda,152,3259,1173240,60,2020-04-21T06:00:00Z,2020-04-21T06:59:59Z,3096,0.5263531912282006,0.01141552511415525,619166
Alameda,154,5162,3003600,80,2020-05-22T14:40:00Z,2020-05-22T15:59:59Z,3096,0.8337021089659317,0.015220700152207002,619166
Alameda,156,6483,7977360,120,2020-05-27T05:00:00Z,2020-05-27T06:59:59Z,3096,1.047053617285187,0.0228310502283105,619166
Alameda,157,3316,1189080,60,2020-05-28T00:10:00Z,2020-05-28T01:09:59Z,3096,0.5355591230784637,0.01141552511415525,619166
Alameda,158,5473,2681420,70,2020-06-15T01:00:00Z,2020-06-15T02:09:59Z,3096,0.8839309652015777,0.013318112633181126,619166
Alameda,162,7704,3771530,70,2020-06-23T22:50:00Z,2020-06-23T23:59:59Z,3096,1.2442543679724016,0.013318112633181126,619166
Alameda,163,7688,62457660,340,2020-06-24T00:20:00Z,2020-06-24T05:59:59Z,3096,1.241670246751275,0.06468797564687975,619166
