FIPS_Code,County_FIPS_Code,County,State_FIPS_Code,State,value,month,year
06091,091,Sierra,06,CA,792,Oct,2017
06091,091,Sierra,06,CA,793,Nov,2017
06091,091,Sierra,06,CA,798,Dec,2017
06093,093,Siskiyou,06,CA,11968,Jan,2017
06093,093,Siskiyou,06,CA,11994,Feb,2017
06093,093,Siskiyou,06,CA,11990,Mar,2017
06093,093,Siskiyou,06,CA,11982,Apr,2017
06093,093,Siskiyou,06,CA,11995,May,2017
06093,093,Siskiyou,06,CA,12007,Jun,2017
06093,093,Siskiyou,06,CA,11978,Jul,2017
06093,093,Siskiyou,06,CA,12026,Aug,2017
06093,093,Siskiyou,06,CA,12089,Sep,2017
06093,093,Siskiyou,06,CA,12140,Oct,2017
06093,093,Siskiyou,06,CA,12167,Nov,2017
06093,093,Siskiyou,06,CA,12191,Dec,2017
06095,095,Solano,06,CA,64329,Jan,2017
06095,095,Solano,06,CA,64531,Feb,2017
06095,095,Solano,06,CA,64753,Mar,2017
06095,095,Solano,06,CA,64899,Apr,2017
06095,095,Solano,06,CA,65076,May,2017
06095,095,Solano,06,CA,65140,Jun,2017
06095,095,Solano,06,CA,65200,Jul,2017
06095,095,Solano,06,CA,65578,Aug,2017
06095,095,Solano,06,CA,65980,Sep,2017
06095,095,Solano,06,CA,66166,Oct,2017
06095,095,Solano,06,CA,66448,Nov,2017
06095,095,Solano,06,CA,66582,Dec,2017
06097,097,Sonoma,06,CA,91425,Jan,2017
06097,097,Sonoma,06,CA,91653,Feb,2017
06097,097,Sonoma,06,CA,91827,Mar,2017
06097,097,Sonoma,06,CA,92010,Apr,2017
06097,097,Sonoma,06,CA,92198,May,2017
06097,097,Sonoma,06,CA,92300,Jun,2017
06097,097,Sonoma,06,CA,92255,Jul,2017
06097,097,Sonoma,06,CA,92796,Aug,2017
06097,097,Sonoma,06,CA,93292,Sep,2017
06097,097,Sonoma,06,CA,93566,Oct,2017
06097,097,Sonoma,06,CA,93865,Nov,2017
06097,097,Sonoma,06,CA,93890,Dec,2017
06099,099,Stanislaus,06,CA,75241,Jan,2017
06099,099,Stanislaus,06,CA,75370,Feb,2017
06099,099,Stanislaus,06,CA,75382,Mar,2017
06099,099,Stanislaus,06,CA,75462,Apr,2017
06099,099,Stanislaus,06,CA,75608,May,2017
06099,099,Stanislaus,06,CA,75658,Jun,2017
06099,099,Stanislaus,06,CA,75583,Jul,2017
06099,099,Stanislaus,06,CA,75960,Aug,2017
06099,099,Stanislaus,06,CA,76270,Sep,2017
06099,099,Stanislaus,06,CA,76431,Oct,2017
06099,099,Stanislaus,06,CA,76621,Nov,2017
06099,099,Stanislaus,06,CA,76713,Dec,2017
06101,101,Sutter,06,CA,14921,Jan,2017
06101,101,Sutter,06,CA,14929,Feb,2017
06101,101,Sutter,06,CA,14946,Mar,2017
06101,101,Sutter,06,CA,14981,Apr,2017
06101,101,Sutter,06,CA,15011,May,2017
06101,101,Sutter,06,CA,15020,Jun,2017
06101,101,Sutter,06,CA,15004,Jul,2017
06101,101,Sutter,06,CA,15063,Aug,2017
06101,101,Sutter,06,CA,15132,Sep,2017
06101,101,Sutter,06,CA,15175,Oct,2017
06101,101,Sutter,06,CA,15178,Nov,2017
06101,101,Sutter,06,CA,15185,Dec,2017
06103,103,Tehama,06,CA,11560,Jan,2017
06103,103,Tehama,06,CA,11564,Feb,2017
06103,103,Tehama,06,CA,11550,Mar,2017
06103,103,Tehama,06,CA,11553,Apr,2017
06103,103,Tehama,06,CA,11558,May,2017
06103,103,Tehama,06,CA,11552,Jun,2017
06103,103,Tehama,06,CA,11531,Jul,2017
06103,103,Tehama,06,CA,11593,Aug,2017
06103,103,Tehama,06,CA,11627,Sep,2017
06103,103,Tehama,06,CA,11646,Oct,2017
06103,103,Tehama,06,CA,11667,Nov,2017
06103,103,Tehama,06,CA,11672,Dec,2017
06105,105,Trinity,06,CA,3285,Jan,2017
06105,105,Trinity,06,CA,3275,Feb,2017
06105,105,Trinity,06,CA,3279,Mar,2017
06105,105,Trinity,06,CA,3284,Apr,2017
06105,105,Trinity,06,CA,3283,May,2017
06105,105,Trinity,06,CA,3277,Jun,2017
06105,105,Trinity,06,CA,3245,Jul,2017
06105,105,Trinity,06,CA,3255,Aug,2017
06105,105,Trinity,06,CA,3260,Sep,2017
06105,105,Trinity,06,CA,3278,Oct,2017
06105,105,Trinity,06,CA,3270,Nov,2017
06105,105,Trinity,06,CA,3281,Dec,2017
06107,107,Tulare,06,CA,53430,Jan,2017
06107,107,Tulare,06,CA,53521,Feb,2017
06107,107,Tulare,06,CA,53518,Mar,2017
06107,107,Tulare,06,CA,53515,Apr,2017
06107,107,Tulare,06,CA,53596,May,2017
06107,107,Tulare,06,CA,53659,Jun,2017
06107,107,Tulare,06,CA,53579,Jul,2017
06107,107,Tulare,06,CA,53841,Aug,2017
06107,107,Tulare,06,CA,54075,Sep,2017
06107,107,Tulare,06,CA,54258,Oct,2017
06107,107,Tulare,06,CA,54444,Nov,2017
06107,107,Tulare,06,CA,54589,Dec,2017
06109,109,Tuolumne,06,CA,13803,Jan,2017
06109,109,Tuolumne,06,CA,13831,Feb,2017
06109,109,Tuolumne,06,CA,13872,Mar,2017
06109,109,Tuolumne,06,CA,13867,Apr,2017
06109,109,Tuolumne,06,CA,13903,May,2017
06109,109,Tuolumne,06,CA,13921,Jun,2017
06109,109,Tuolumne,06,CA,13884,Jul,2017
06109,109,Tuolumne,06,CA,13948,Aug,2017
06109,109,Tuolumne,06,CA,14006,Sep,2017
06109,109,Tuolumne,06,CA,14044,Oct,2017
06109,109,Tuolumne,06,CA,14085,Nov,2017
06109,109,Tuolumne,06,CA,14089,Dec,2017
06111,111,Ventura,06,CA,126117,Jan,2017
06111,111,Ventura,06,CA,126330,Feb,2017
06111,111,Ventura,06,CA,126638,Mar,2017
06111,111,Ventura,06,CA,126874,Apr,2017
06111,111,Ventura,06,CA,127193,May,2017
06111,111,Ventura,06,CA,127377,Jun,2017
06111,111,Ventura,06,CA,127346,Jul,2017
06111,111,Ventura,06,CA,127933,Aug,2017
06111,111,Ventura,06,CA,128714,Sep,2017
06111,111,Ventura,06,CA,129081,Oct,2017
06111,111,Ventura,06,CA,129536,Nov,2017
06111,111,Ventura,06,CA,129713,Dec,2017
06113,113,Yolo,06,CA,26310,Jan,2017
06113,113,Yolo,06,CA,26381,Feb,2017
06113,113,Yolo,06,CA,26456,Mar,2017
06113,113,Yolo,06,CA,26493,Apr,2017
06113,113,Yolo,06,CA,26542,May,2017
06113,113,Yolo,06,CA,26630,Jun,2017
06113,113,Yolo,06,CA,26604,Jul,2017
06113,113,Yolo,06,CA,26728,Aug,2017
06113,113,Yolo,06,CA,26875,Sep,2017
06113,113,Yolo,06,CA,27014,Oct,2017
06113,113,Yolo,06,CA,27088,Nov,2017
06113,113,Yolo,06,CA,27120,Dec,2017
06115,115,Yuba,06,CA,10598,Jan,2017
06115,115,Yuba,06,CA,10632,Feb,2017
06115,115,Yuba,06,CA,10627,Mar,2017
06115,115,Yuba,06,CA,10634,Apr,2017
06115,115,Yuba,06,CA,10634,May,2017
06115,115,Yuba,06,CA,10658,Jun,2017
06115,115,Yuba,06,CA,10648,Jul,2017
06115,115,Yuba,06,CA,10741,Aug,2017
06115,115,Yuba,06,CA,10801,Sep,2017
06115,115,Yuba,06,CA,10815,Oct,2017
06115,115,Yuba,06,CA,10840,Nov,2017
06115,115,Yuba,06,CA,10816,Dec,2017
06001,001,Alameda,06,CA,205372,Jan,2018
06001,001,Alameda,06,CA,205771,Feb,2018
06001,001,Alameda,06,CA,206031,Mar,2018
06001,001,Alameda,06,CA,206196,Apr,2018
06001,001,Alameda,06,CA,206446,May,2018
06001,001,Alameda,06,CA,206542,Jun,2018
06001,001,Alameda,06,CA,206785,Jul,2018
06001,001,Alameda,06,CA,207102,Aug,2018
06001,001,Alameda,06,CA,208350,Sep,2018
06001,001,Alameda,06,CA,208745,Oct,2018
06001,001,Alameda,06,CA,209124,Nov,2018
06001,001,Alameda,06,CA,209564,Dec,2018
06003,003,Alpine,06,CA,220,Jan,2018
06003,003,Alpine,06,CA,223,Feb,2018
06003,003,Alpine,06,CA,220,Mar,2018
06003,003,Alpine,06,CA,219,Apr,2018
06003,003,Alpine,06,CA,220,May,2018
06003,003,Alpine,06,CA,223,Jun,2018
06003,003,Alpine,06,CA,224,Jul,2018
06003,003,Alpine,06,CA,229,Aug,2018
06003,003,Alpine,06,CA,229,Sep,2018
06003,003,Alpine,06,CA,229,Oct,2018
06003,003,Alpine,06,CA,228,Nov,2018
06003,003,Alpine,06,CA,232,Dec,2018
06005,005,Amador,06,CA,10240,Jan,2018
06005,005,Amador,06,CA,10262,Feb,2018
06005,005,Amador,06,CA,10268,Mar,2018
06005,005,Amador,06,CA,10286,Apr,2018
06005,005,Amador,06,CA,10285,May,2018
06005,005,Amador,06,CA,10279,Jun,2018
06005,005,Amador,06,CA,10302,Jul,2018
06005,005,Amador,06,CA,10321,Aug,2018
06005,005,Amador,06,CA,10359,Sep,2018
06005,005,Amador,06,CA,10372,Oct,2018
06005,005,Amador,06,CA,10394,Nov,2018
06005,005,Amador,06,CA,10407,Dec,2018
06007,007,Butte,06,CA,46764,Jan,2018
06007,007,Butte,06,CA,46810,Feb,2018
06007,007,Butte,06,CA,46855,Mar,2018
06007,007,Butte,06,CA,46913,Apr,2018
06007,007,Butte,06,CA,46991,May,2018
06007,007,Butte,06,CA,46989,Jun,2018
06007,007,Butte,06,CA,47027,Jul,2018
06007,007,Butte,06,CA,47163,Aug,2018
06007,007,Butte,06,CA,47314,Sep,2018
06007,007,Butte,06,CA,47465,Oct,2018
06007,007,Butte,06,CA,47520,Nov,2018
06007,007,Butte,06,CA,47600,Dec,2018
06009,009,Calaveras,06,CA,11897,Jan,2018
06009,009,Calaveras,06,CA,11925,Feb,2018
06009,009,Calaveras,06,CA,11933,Mar,2018
06009,009,Calaveras,06,CA,11953,Apr,2018
06009,009,Calaveras,06,CA,11942,May,2018
06009,009,Calaveras,06,CA,11942,Jun,2018
06009,009,Calaveras,06,CA,11969,Jul,2018
06009,009,Calaveras,06,CA,11995,Aug,2018
06009,009,Calaveras,06,CA,12038,Sep,2018
06009,009,Calaveras,06,CA,12079,Oct,2018
06009,009,Calaveras,06,CA,12105,Nov,2018
06009,009,Calaveras,06,CA,12102,Dec,2018
06011,011,Colusa,06,CA,3259,Jan,2018
06011,011,Colusa,06,CA,3253,Feb,2018
06011,011,Colusa,06,CA,3262,Mar,2018
06011,011,Colusa,06,CA,3265,Apr,2018
06011,011,Colusa,06,CA,3274,May,2018
06011,011,Colusa,06,CA,3287,Jun,2018
06011,011,Colusa,06,CA,3294,Jul,2018
06011,011,Colusa,06,CA,3299,Aug,2018
06011,011,Colusa,06,CA,3312,Sep,2018
06011,011,Colusa,06,CA,3319,Oct,2018
06011,011,Colusa,06,CA,3329,Nov,2018
06011,011,Colusa,06,CA,3340,Dec,2018
06013,013,Contra Costa,06,CA,167145,Jan,2018
06013,013,Contra Costa,06,CA,167404,Feb,2018
06013,013,Contra Costa,06,CA,167666,Mar,2018
06013,013,Contra Costa,06,CA,167836,Apr,2018
06013,013,Contra Costa,06,CA,168092,May,2018
06013,013,Contra Costa,06,CA,168271,Jun,2018
06013,013,Contra Costa,06,CA,168521,Jul,2018
06013,013,Contra Costa,06,CA,168857,Aug,2018
06013,013,Contra Costa,06,CA,169685,Sep,2018
06013,013,Contra Costa,06,CA,170144,Oct,2018
06013,013,Contra Costa,06,CA,170501,Nov,2018
06013,013,Contra Costa,06,CA,170893,Dec,2018
06015,015,Del Norte,06,CA,5577,Jan,2018
06015,015,Del Norte,06,CA,5588,Feb,2018
06015,015,Del Norte,06,CA,5570,Mar,2018
06015,015,Del Norte,06,CA,5572,Apr,2018
06015,015,Del Norte,06,CA,5565,May,2018
06015,015,Del Norte,06,CA,5586,Jun,2018
06015,015,Del Norte,06,CA,5589,Jul,2018
06015,015,Del Norte,06,CA,5612,Aug,2018
06015,015,Del Norte,06,CA,5652,Sep,2018
06015,015,Del Norte,06,CA,5681,Oct,2018
06015,015,Del Norte,06,CA,5690,Nov,2018
06015,015,Del Norte,06,CA,5723,Dec,2018
06017,017,El Dorado,06,CA,38262,Jan,2018
06017,017,El Dorado,06,CA,38437,Feb,2018
06017,017,El Dorado,06,CA,38540,Mar,2018
06017,017,El Dorado,06,CA,38646,Apr,2018
06017,017,El Dorado,06,CA,38747,May,2018
06017,017,El Dorado,06,CA,38897,Jun,2018
06017,017,El Dorado,06,CA,38983,Jul,2018
06017,017,El Dorado,06,CA,39129,Aug,2018
06017,017,El Dorado,06,CA,39294,Sep,2018
06017,017,El Dorado,06,CA,39440,Oct,2018
06017,017,El Dorado,06,CA,39514,Nov,2018
06017,017,El Dorado,06,CA,39651,Dec,2018
06019,019,Fresno,06,CA,119975,Jan,2018
06019,019,Fresno,06,CA,120238,Feb,2018
06019,019,Fresno,06,CA,120367,Mar,2018
06019,019,Fresno,06,CA,120532,Apr,2018
06019,019,Fresno,06,CA,120814,May,2018
06019,019,Fresno,06,CA,120942,Jun,2018
06019,019,Fresno,06,CA,121189,Jul,2018
06019,019,Fresno,06,CA,121441,Aug,2018
06019,019,Fresno,06,CA,122063,Sep,2018
06019,019,Fresno,06,CA,122442,Oct,2018
06019,019,Fresno,06,CA,122788,Nov,2018
06019,019,Fresno,06,CA,123116,Dec,2018
06021,021,Glenn,06,CA,5163,Jan,2018
06021,021,Glenn,06,CA,5168,Feb,2018
06021,021,Glenn,06,CA,5166,Mar,2018
06021,021,Glenn,06,CA,5161,Apr,2018
06021,021,Glenn,06,CA,5166,May,2018
06021,021,Glenn,06,CA,5181,Jun,2018
06021,021,Glenn,06,CA,5176,Jul,2018
06021,021,Glenn,06,CA,5183,Aug,2018
06021,021,Glenn,06,CA,5190,Sep,2018
06021,021,Glenn,06,CA,5195,Oct,2018
06021,021,Glenn,06,CA,5205,Nov,2018
06021,021,Glenn,06,CA,5203,Dec,2018
06023,023,Humboldt,06,CA,26039,Jan,2018
06023,023,Humboldt,06,CA,26079,Feb,2018
06023,023,Humboldt,06,CA,26110,Mar,2018
06023,023,Humboldt,06,CA,26150,Apr,2018
06023,023,Humboldt,06,CA,26203,May,2018
06023,023,Humboldt,06,CA,26192,Jun,2018
06023,023,Humboldt,06,CA,26193,Jul,2018
06023,023,Humboldt,06,CA,26199,Aug,2018
06023,023,Humboldt,06,CA,26341,Sep,2018
06023,023,Humboldt,06,CA,26386,Oct,2018
06023,023,Humboldt,06,CA,26455,Nov,2018
06023,023,Humboldt,06,CA,26500,Dec,2018
06025,025,Imperial,06,CA,25029,Jan,2018
06025,025,Imperial,06,CA,25100,Feb,2018
06025,025,Imperial,06,CA,25143,Mar,2018
06025,025,Imperial,06,CA,25200,Apr,2018
06025,025,Imperial,06,CA,25228,May,2018
06025,025,Imperial,06,CA,25275,Jun,2018
06025,025,Imperial,06,CA,25360,Jul,2018
06025,025,Imperial,06,CA,25433,Aug,2018
06025,025,Imperial,06,CA,25613,Sep,2018
06025,025,Imperial,06,CA,25684,Oct,2018
06025,025,Imperial,06,CA,25778,Nov,2018
06025,025,Imperial,06,CA,25851,Dec,2018
06027,027,Inyo,06,CA,4266,Jan,2018
06027,027,Inyo,06,CA,4265,Feb,2018
06027,027,Inyo,06,CA,4258,Mar,2018
06027,027,Inyo,06,CA,4272,Apr,2018
06027,027,Inyo,06,CA,4281,May,2018
06027,027,Inyo,06,CA,4289,Jun,2018
06027,027,Inyo,06,CA,4312,Jul,2018
06027,027,Inyo,06,CA,4319,Aug,2018
06027,027,Inyo,06,CA,4326,Sep,2018
06027,027,Inyo,06,CA,4336,Oct,2018
06027,027,Inyo,06,CA,4349,Nov,2018
06027,027,Inyo,06,CA,4344,Dec,2018
06029,029,Kern,06,CA,102661,Jan,2018
06029,029,Kern,06,CA,102921,Feb,2018
06029,029,Kern,06,CA,103059,Mar,2018
06029,029,Kern,06,CA,103186,Apr,2018
06029,029,Kern,06,CA,103376,May,2018
06029,029,Kern,06,CA,103510,Jun,2018
06029,029,Kern,06,CA,103696,Jul,2018
06029,029,Kern,06,CA,103984,Aug,2018
06029,029,Kern,06,CA,104603,Sep,2018
06029,029,Kern,06,CA,104930,Oct,2018
06029,029,Kern,06,CA,105198,Nov,2018
06029,029,Kern,06,CA,105454,Dec,2018
06031,031,Kings,06,CA,14959,Jan,2018
06031,031,Kings,06,CA,14996,Feb,2018
06031,031,Kings,06,CA,14992,Mar,2018
06031,031,Kings,06,CA,15005,Apr,2018
06031,031,Kings,06,CA,15033,May,2018
06031,031,Kings,06,CA,15090,Jun,2018
06031,031,Kings,06,CA,15102,Jul,2018
06031,031,Kings,06,CA,15156,Aug,2018
06031,031,Kings,06,CA,15232,Sep,2018
06031,031,Kings,06,CA,15254,Oct,2018
06031,031,Kings,06,CA,15294,Nov,2018
06031,031,Kings,06,CA,15334,Dec,2018
06033,033,Lake,06,CA,15748,Jan,2018
06033,033,Lake,06,CA,15747,Feb,2018
06033,033,Lake,06,CA,15732,Mar,2018
06033,033,Lake,06,CA,15762,Apr,2018
06033,033,Lake,06,CA,15786,May,2018
06033,033,Lake,06,CA,15655,Jun,2018
06033,033,Lake,06,CA,15664,Jul,2018
06033,033,Lake,06,CA,15665,Aug,2018
06033,033,Lake,06,CA,15728,Sep,2018
06033,033,Lake,06,CA,15725,Oct,2018
06033,033,Lake,06,CA,15737,Nov,2018
06033,033,Lake,06,CA,15744,Dec,2018
06035,035,Lassen,06,CA,4778,Jan,2018
06035,035,Lassen,06,CA,4792,Feb,2018
06035,035,Lassen,06,CA,4806,Mar,2018
06035,035,Lassen,06,CA,4797,Apr,2018
06035,035,Lassen,06,CA,4807,May,2018
06035,035,Lassen,06,CA,4798,Jun,2018
06035,035,Lassen,06,CA,4805,Jul,2018
06035,035,Lassen,06,CA,4820,Aug,2018
06035,035,Lassen,06,CA,4845,Sep,2018
06035,035,Lassen,06,CA,4845,Oct,2018
06035,035,Lassen,06,CA,4855,Nov,2018
06035,035,Lassen,06,CA,4870,Dec,2018
06037,037,Los Angeles,06,CA,1275940,Jan,2018
06037,037,Los Angeles,06,CA,1278701,Feb,2018
06037,037,Los Angeles,06,CA,1280334,Mar,2018
06037,037,Los Angeles,06,CA,1281196,Apr,2018
06037,037,Los Angeles,06,CA,1282699,May,2018
06037,037,Los Angeles,06,CA,1283773,Jun,2018
06037,037,Los Angeles,06,CA,1285889,Jul,2018
06037,037,Los Angeles,06,CA,1288059,Aug,2018
06037,037,Los Angeles,06,CA,1296410,Sep,2018
06037,037,Los Angeles,06,CA,1298817,Oct,2018
06037,037,Los Angeles,06,CA,1301417,Nov,2018
06037,037,Los Angeles,06,CA,1303716,Dec,2018
06039,039,Madera,06,CA,21244,Jan,2018
06039,039,Madera,06,CA,21257,Feb,2018
06039,039,Madera,06,CA,21278,Mar,2018
06039,039,Madera,06,CA,21359,Apr,2018
06039,039,Madera,06,CA,21398,May,2018
06039,039,Madera,06,CA,21380,Jun,2018
06039,039,Madera,06,CA,21416,Jul,2018
06039,039,Madera,06,CA,21465,Aug,2018
06039,039,Madera,06,CA,21583,Sep,2018
06039,039,Madera,06,CA,21620,Oct,2018
06039,039,Madera,06,CA,21659,Nov,2018
06039,039,Madera,06,CA,21723,Dec,2018
06041,041,Marin,06,CA,51697,Jan,2018
06041,041,Marin,06,CA,51808,Feb,2018
06041,041,Marin,06,CA,51873,Mar,2018
06041,041,Marin,06,CA,51966,Apr,2018
06041,041,Marin,06,CA,52065,May,2018
06041,041,Marin,06,CA,52132,Jun,2018
06041,041,Marin,06,CA,52223,Jul,2018
06041,041,Marin,06,CA,52280,Aug,2018
06041,041,Marin,06,CA,52528,Sep,2018
06041,041,Marin,06,CA,52623,Oct,2018
06041,041,Marin,06,CA,52674,Nov,2018
06041,041,Marin,06,CA,52709,Dec,2018
06043,043,Mariposa,06,CA,4061,Jan,2018
06043,043,Mariposa,06,CA,4065,Feb,2018
06043,043,Mariposa,06,CA,4058,Mar,2018
06043,043,Mariposa,06,CA,4052,Apr,2018
06043,043,Mariposa,06,CA,4048,May,2018
06043,043,Mariposa,06,CA,4034,Jun,2018
06043,043,Mariposa,06,CA,4024,Jul,2018
06043,043,Mariposa,06,CA,4043,Aug,2018
06043,043,Mariposa,06,CA,4040,Sep,2018
06043,043,Mariposa,06,CA,4040,Oct,2018
06043,043,Mariposa,06,CA,4045,Nov,2018
06043,043,Mariposa,06,CA,4042,Dec,2018
06045,045,Mendocino,06,CA,20603,Jan,2018
06045,045,Mendocino,06,CA,20657,Feb,2018
06045,045,Mendocino,06,CA,20651,Mar,2018
06045,045,Mendocino,06,CA,20707,Apr,2018
06045,045,Mendocino,06,CA,20739,May,2018
06045,045,Mendocino,06,CA,20765,Jun,2018
06045,045,Mendocino,06,CA,20830,Jul,2018
06045,045,Mendocino,06,CA,20874,Aug,2018
06045,045,Mendocino,06,CA,20957,Sep,2018
06045,045,Mendocino,06,CA,21035,Oct,2018
06045,045,Mendocino,06,CA,21079,Nov,2018
06045,045,Mendocino,06,CA,21124,Dec,2018
06047,047,Merced,06,CA,32102,Jan,2018
06047,047,Merced,06,CA,32150,Feb,2018
06047,047,Merced,06,CA,32166,Mar,2018
06047,047,Merced,06,CA,32184,Apr,2018
06047,047,Merced,06,CA,32272,May,2018
06047,047,Merced,06,CA,32257,Jun,2018
06047,047,Merced,06,CA,32329,Jul,2018
06047,047,Merced,06,CA,32398,Aug,2018
06047,047,Merced,06,CA,32590,Sep,2018
06047,047,Merced,06,CA,32666,Oct,2018
06047,047,Merced,06,CA,32699,Nov,2018
06047,047,Merced,06,CA,32768,Dec,2018
06049,049,Modoc,06,CA,2140,Jan,2018
06049,049,Modoc,06,CA,2145,Feb,2018
06049,049,Modoc,06,CA,2149,Mar,2018
06049,049,Modoc,06,CA,2151,Apr,2018
06049,049,Modoc,06,CA,2161,May,2018
06049,049,Modoc,06,CA,2152,Jun,2018
06049,049,Modoc,06,CA,2143,Jul,2018
06049,049,Modoc,06,CA,2147,Aug,2018
06049,049,Modoc,06,CA,2149,Sep,2018
06049,049,Modoc,06,CA,2151,Oct,2018
06049,049,Modoc,06,CA,2152,Nov,2018
06049,049,Modoc,06,CA,2151,Dec,2018
06051,051,Mono,06,CA,1430,Jan,2018
06051,051,Mono,06,CA,1438,Feb,2018
06051,051,Mono,06,CA,1447,Mar,2018
06051,051,Mono,06,CA,1444,Apr,2018
06051,051,Mono,06,CA,1447,May,2018
06051,051,Mono,06,CA,1448,Jun,2018
06051,051,Mono,06,CA,1450,Jul,2018
06051,051,Mono,06,CA,1448,Aug,2018
06051,051,Mono,06,CA,1463,Sep,2018
06051,051,Mono,06,CA,1467,Oct,2018
06051,051,Mono,06,CA,1474,Nov,2018
06051,051,Mono,06,CA,1477,Dec,2018
06053,053,Monterey,06,CA,55334,Jan,2018
06053,053,Monterey,06,CA,55440,Feb,2018
06053,053,Monterey,06,CA,55508,Mar,2018
06053,053,Monterey,06,CA,55632,Apr,2018
06053,053,Monterey,06,CA,55678,May,2018
06053,053,Monterey,06,CA,55723,Jun,2018
06053,053,Monterey,06,CA,55807,Jul,2018
06053,053,Monterey,06,CA,55880,Aug,2018
06053,053,Monterey,06,CA,56216,Sep,2018
06053,053,Monterey,06,CA,56363,Oct,2018
06053,053,Monterey,06,CA,56473,Nov,2018
06053,053,Monterey,06,CA,56603,Dec,2018
06055,055,Napa,06,CA,25930,Jan,2018
06055,055,Napa,06,CA,25929,Feb,2018
06055,055,Napa,06,CA,25956,Mar,2018
06055,055,Napa,06,CA,25957,Apr,2018
06055,055,Napa,06,CA,25992,May,2018
06055,055,Napa,06,CA,26007,Jun,2018
06055,055,Napa,06,CA,26035,Jul,2018
06055,055,Napa,06,CA,26046,Aug,2018
06055,055,Napa,06,CA,26240,Sep,2018
06055,055,Napa,06,CA,26310,Oct,2018
06055,055,Napa,06,CA,26349,Nov,2018
06055,055,Napa,06,CA,26417,Dec,2018
06057,057,Nevada,06,CA,25265,Jan,2018
06057,057,Nevada,06,CA,25344,Feb,2018
06057,057,Nevada,06,CA,25353,Mar,2018
06057,057,Nevada,06,CA,25418,Apr,2018
06057,057,Nevada,06,CA,25476,May,2018
06057,057,Nevada,06,CA,25517,Jun,2018
06057,057,Nevada,06,CA,25583,Jul,2018
06057,057,Nevada,06,CA,25611,Aug,2018
06057,057,Nevada,06,CA,25732,Sep,2018
06057,057,Nevada,06,CA,25798,Oct,2018
06057,057,Nevada,06,CA,25842,Nov,2018
06057,057,Nevada,06,CA,25902,Dec,2018
06059,059,Orange,06,CA,440221,Jan,2018
06059,059,Orange,06,CA,441517,Feb,2018
06059,059,Orange,06,CA,442465,Mar,2018
06059,059,Orange,06,CA,443060,Apr,2018
06059,059,Orange,06,CA,443816,May,2018
06059,059,Orange,06,CA,444160,Jun,2018
06059,059,Orange,06,CA,445063,Jul,2018
06059,059,Orange,06,CA,445961,Aug,2018
06059,059,Orange,06,CA,448710,Sep,2018
06059,059,Orange,06,CA,449841,Oct,2018
06059,059,Orange,06,CA,451131,Nov,2018
06059,059,Orange,06,CA,452215,Dec,2018
06061,061,Placer,06,CA,74048,Jan,2018
06061,061,Placer,06,CA,74304,Feb,2018
06061,061,Placer,06,CA,74485,Mar,2018
06061,061,Placer,06,CA,74730,Apr,2018
06061,061,Placer,06,CA,74944,May,2018
06061,061,Placer,06,CA,75052,Jun,2018
06061,061,Placer,06,CA,75273,Jul,2018
06061,061,Placer,06,CA,75461,Aug,2018
06061,061,Placer,06,CA,75803,Sep,2018
06061,061,Placer,06,CA,76137,Oct,2018
06061,061,Placer,06,CA,76325,Nov,2018
06061,061,Placer,06,CA,76514,Dec,2018
06063,063,Plumas,06,CA,5078,Jan,2018
06063,063,Plumas,06,CA,5088,Feb,2018
06063,063,Plumas,06,CA,5103,Mar,2018
06063,063,Plumas,06,CA,5117,Apr,2018
06063,063,Plumas,06,CA,5135,May,2018
06063,063,Plumas,06,CA,5149,Jun,2018
06063,063,Plumas,06,CA,5181,Jul,2018
06063,063,Plumas,06,CA,5190,Aug,2018
06063,063,Plumas,06,CA,5216,Sep,2018
06063,063,Plumas,06,CA,5235,Oct,2018
06063,063,Plumas,06,CA,5250,Nov,2018
06063,063,Plumas,06,CA,5253,Dec,2018
06065,065,Riverside,06,CA,322577,Jan,2018
06065,065,Riverside,06,CA,323338,Feb,2018
06065,065,Riverside,06,CA,324117,Mar,2018
06065,065,Riverside,06,CA,324807,Apr,2018
06065,065,Riverside,06,CA,325537,May,2018
06065,065,Riverside,06,CA,326030,Jun,2018
06065,065,Riverside,06,CA,326744,Jul,2018
06065,065,Riverside,06,CA,327484,Aug,2018
06065,065,Riverside,06,CA,329564,Sep,2018
06065,065,Riverside,06,CA,330466,Oct,2018
06065,065,Riverside,06,CA,331276,Nov,2018
06065,065,Riverside,06,CA,332286,Dec,2018
06067,067,Sacramento,06,CA,215370,Jan,2018
06067,067,Sacramento,06,CA,215850,Feb,2018
06067,067,Sacramento,06,CA,216201,Mar,2018
06067,067,Sacramento,06,CA,216602,Apr,2018
06067,067,Sacramento,06,CA,216974,May,2018
06067,067,Sacramento,06,CA,217294,Jun,2018
06067,067,Sacramento,06,CA,217668,Jul,2018
06067,067,Sacramento,06,CA,218035,Aug,2018
06067,067,Sacramento,06,CA,219179,Sep,2018
06067,067,Sacramento,06,CA,219794,Oct,2018
06067,067,Sacramento,06,CA,220357,Nov,2018
06067,067,Sacramento,06,CA,220942,Dec,2018
06069,069,San Benito,06,CA,7277,Jan,2018
06069,069,San Benito,06,CA,7272,Feb,2018
06069,069,San Benito,06,CA,7282,Mar,2018
06069,069,San Benito,06,CA,7302,Apr,2018
